1,Escaped zoo tiger captured in Mexico after weeklong search near Texas border town,As district attorney Kamala Harris looked out for San Francisco’s criminals
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_2_1.jpg
,Tiger wrestles with 50-pound ball at local zoo,Kamala Harris ‘ushered in’ California’s radical criminal justice policies: Joel Aylworth
2,Escaped zoo tiger captured in Mexico after weeklong search near Texas border town,As district attorney Kamala Harris looked out for San Francisco’s criminals
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_2_2.jpg
,Tiger wrestles with 50-pound ball at local zoo,Kamala Harris laughing
3,Escaped zoo tiger captured in Mexico after weeklong search near Texas border town,As district attorney Kamala Harris looked out for San Francisco’s criminals
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_2_3.jpg
,Tiger wrestles with 50-pound ball at local zoo,Kamala Harris blamed for crime failures in California
4,Escaped zoo tiger captured in Mexico after weeklong search near Texas border town,As district attorney Kamala Harris looked out for San Francisco’s criminals
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_2_4.jpg
,Tiger wrestles with 50-pound ball at local zoo,Kamala Harris 'destroyed' law and order in California: Leo Terrell
5,Escaped zoo tiger captured in Mexico after weeklong search near Texas border town,As district attorney Kamala Harris looked out for San Francisco’s criminals
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_2_5.jpg
,Tiger wrestles with 50-pound ball at local zoo,The ‘war on cops has raged’ under the Biden-Harris admin: Joe Gamaldi
6,Escaped zoo tiger captured in Mexico after weeklong search near Texas border town,As district attorney Kamala Harris looked out for San Francisco’s criminals
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_2_6.jpg
,Tiger wrestles with 50-pound ball at local zoo,Kamala Harris slammed for avoiding crime during sit-down interview with CNN
7,Escaped zoo tiger captured in Mexico after weeklong search near Texas border town,As district attorney Kamala Harris looked out for San Francisco’s criminals
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_2_7.jpg
,Tiger wrestles with 50-pound ball at local zoo,Kamala Harris has nothing to brag about on her record as California AG: Steve Cooley
8,Escaped zoo tiger captured in Mexico after weeklong search near Texas border town,Judge allows lawsuit demanding change to DC police response to mental health calls to move forward
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_3_2.jpg
,Tiger wrestles with 50-pound ball at local zoo,gavel
9,Escaped zoo tiger captured in Mexico after weeklong search near Texas border town,Judge allows lawsuit demanding change to DC police response to mental health calls to move forward
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_3_3.jpg
,Tiger wrestles with 50-pound ball at local zoo,Police car siren seen in stock image
10,Escaped zoo tiger captured in Mexico after weeklong search near Texas border town,Judge allows lawsuit demanding change to DC police response to mental health calls to move forward
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_3_4.jpg
,Tiger wrestles with 50-pound ball at local zoo,Police car
11,Escaped zoo tiger captured in Mexico after weeklong search near Texas border town,Investigation into Kansas City Chiefs fans' deaths nearing a dramatic end homeowner's attorney says
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_4_1.jpg
,Tiger wrestles with 50-pound ball at local zoo,Cocaine fentanyl found in bodies of deceased Kansas City Chiefs fans: Report
12,Escaped zoo tiger captured in Mexico after weeklong search near Texas border town,Investigation into Kansas City Chiefs fans' deaths nearing a dramatic end homeowner's attorney says
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_4_2.jpg
,Tiger wrestles with 50-pound ball at local zoo,Kansas City Chiefs fans deaths
13,Escaped zoo tiger captured in Mexico after weeklong search near Texas border town,Investigation into Kansas City Chiefs fans' deaths nearing a dramatic end homeowner's attorney says
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_4_3.jpg
,Tiger wrestles with 50-pound ball at local zoo,An exterior view of the home of Jordan Willis in Kansas City Missouri
14,Escaped zoo tiger captured in Mexico after weeklong search near Texas border town,Investigation into Kansas City Chiefs fans' deaths nearing a dramatic end homeowner's attorney says
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_4_4.jpg
,Tiger wrestles with 50-pound ball at local zoo,Clayton McGeeney left David Harrngton center and Ricky Johnson
15,Escaped zoo tiger captured in Mexico after weeklong search near Texas border town,Investigation into Kansas City Chiefs fans' deaths nearing a dramatic end homeowner's attorney says
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_4_5.jpg
,Tiger wrestles with 50-pound ball at local zoo,Jordan Willis
16,Escaped zoo tiger captured in Mexico after weeklong search near Texas border town,JonBenet Ramsey's father has high hopes for fifth Colorado chief to take on 30-year murder case
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_5_1.jpg
,Tiger wrestles with 50-pound ball at local zoo,Father of JonBenet Ramsey on Idaho college murders: 'Can't let arrogance' hinder investigation
17,Escaped zoo tiger captured in Mexico after weeklong search near Texas border town,JonBenet Ramsey's father has high hopes for fifth Colorado chief to take on 30-year murder case
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Crime/image_5_2.jpg
,Tiger wrestles with 50-pound ball at local zoo,JonBenet Ramsey's father John Ramsey
